alpha_color,alpha_texture,alpha_shape,val_macro_f1,raw_matches_ablation,effective_matches_ablation
0.6721917066836965,0.04229127317076904,0.28551702014553443,96.10377500912347,False,False
0.11838373434639524,0.059307172734816095,0.8223090929187886,59.32797677015264,False,False
0.4175259177936645,0.08508516738199523,0.49738891482434033,96.07665253295934,False,False
0.6380053157113901,0.0035981375342946324,0.35839654675431537,96.15406587641301,False,False
0.7138771947301127,0.0010370406758407216,0.2850857645940467,96.07887055324257,False,False
0.38829954270675393,0.16551765306398825,0.44618280422925777,96.30493813937359,False,False
0.6009963544448584,0.2058513226935231,0.19315232286161851,96.54513474243849,True,True
0.04887943559280631,0.20360636848196456,0.7475141959252292,62.12288651513293,False,False
0.13920029427664332,0.17404559955295978,0.6867541061703969,76.96984353602623,False,False
0.15698504692904014,0.017715054299265846,0.8252998987716939,63.90497775025641,False,False
0.7497557016142913,0.1550425162124746,0.09520178217323416,96.22437108779232,True,True
0.2944395321790308,0.6918773871307492,0.013683080690219951,84.37785785479134,False,False
0.20544172933207253,0.31502601340310127,0.4795322572648262,89.47392626315676,False,True
0.3367618325485997,0.019071913127386295,0.644166254324014,91.3086118090568,False,False
0.33469398114529403,0.66400411460435,0.0013019042503558478,87.3225176708097,False,False
0.21209548767389497,0.7194099084794536,0.06849460384665138,79.28300789582235,False,False
0.5045721234045577,0.41158167903504483,0.08384619756039764,96.13243659222138,True,True
0.41404812331600666,0.4294539493738704,0.15649792731012274,95.53080991308622,False,True
0.1579698853073393,0.6485974516391324,0.19343266305352827,78.23674913436129,False,False
0.5941950155542184,0.24196403226531704,0.16384095218046466,96.56310577247396,True,True
0.4703604592850043,0.32216013208232397,0.20747940863267164,96.60402876092466,True,True
0.031320778915808735,0.9148212856817766,0.053857935402414736,66.07008796714511,False,False
0.04150711547013865,0.5483485525072073,0.4101443320226542,71.45233700666981,False,False
0.4153639369712058,0.06917420931175372,0.5154618537170405,95.84969447445508,False,False
0.7890319085328107,0.030838040872796513,0.18013005059439272,96.00394357639715,False,False
0.7851905439563674,0.12868619499856856,0.08612326104506395,96.14529452237512,True,True
0.9719824672875522,0.004054230018887773,0.023963302693559934,95.82213076240113,False,False
0.3908533199444654,0.07007555949593522,0.5390711205595994,95.45463082879174,False,False
0.4937179566470405,0.36891692199643034,0.13736512135652929,96.18592774890783,True,True
0.10229136380144045,0.04607898467191375,0.8516296515266458,54.991014081609926,False,False
0.09755335131677502,0.1897049166703171,0.7127417320129079,70.48839441544234,False,False
0.03328991479906923,0.9100650796239474,0.056645005576983265,66.18302413293986,False,False
0.07788613425110243,0.03138272630786982,0.8907311394410278,48.86248896497369,False,False
0.5902207325281729,0.2164161602065805,0.19336310726524666,96.58063095014593,True,True
0.1118256654709095,0.4337893768766999,0.4543849576523907,79.81469826806519,False,False
0.30469607861976317,0.3417794954743894,0.3535244259058475,94.91963960791472,False,True
0.009019872870613819,0.5410577552135517,0.4499223719158344,69.1622461473212,False,False
0.6227327462805157,0.03807469004264772,0.33919256367683664,96.26363691512995,False,False
0.4389371348848291,0.44954709845448465,0.11151576666068624,95.61752487211145,False,True
0.6381130027517303,0.3136352475638453,0.048251749684424416,96.30220290796878,True,True
0.8377477237191296,0.10486179100050473,0.057390485280365604,95.92616077425586,True,True
0.4886611991386829,0.2797276618021339,0.23161113905918318,96.6479916790152,True,True
0.021295996525127606,0.3325028359308982,0.6462011675439743,68.12071771455152,False,False
0.2776446379984913,0.5907157671548631,0.1316395948466455,87.00666104633468,False,False
0.05234330223646859,0.7567919791449494,0.19086471861858187,68.76814666876967,False,False
0.40467069815168616,0.20383511346182218,0.39149418838649164,96.49913188860683,False,True
0.1456729785214854,0.02361074538785502,0.8307162760906595,60.80853892711531,False,False
0.07441393016486725,0.152800069153099,0.7727860006820337,61.94607880536448,False,False
0.2647141772384955,0.21061111599886537,0.5246747067626392,93.1019424926225,False,False
0.12112968755182967,0.45252716765573303,0.4263431447924373,80.23841111936602,False,False
0.6421419277948734,0.3173116983836105,0.04054637382151607,96.23506198621963,True,True
0.1968913869599245,0.5452616189750928,0.2578469940649825,84.6856620923932,False,False
0.31617651092711757,0.07642383281216242,0.60739965626072,92.08429579486308,False,False
0.04985003197163612,0.05451469767695558,0.8956352703514082,45.83716117564531,False,False
0.4341399534461956,0.5490392017011618,0.016820844852642413,93.76910215720058,False,True
0.12115691079431092,0.18546771844108909,0.6933753707646002,74.46219272727943,False,False
0.7340907581547689,0.004809304851933877,0.2610999369932973,96.02697849087858,False,False
0.216807507207638,0.7288861129753456,0.054306379817016456,79.28214540313658,False,False
0.2869172998076683,0.42623754063030045,0.28684515956203127,93.34643313893937,False,True
0.406828403364383,0.5416044581033068,0.051567138532310264,93.46677516548216,False,True
0.7343909645476583,0.10302329733270865,0.16258573811963317,96.09522500944063,False,True
0.5799742740326935,0.33666132055116654,0.08336440541614008,96.30509364988733,True,True
0.22040553796852969,0.39460907080055363,0.3849853912309168,90.03884565885768,False,False
0.27561242121068713,0.562667662585765,0.16171991620354803,88.51640927248854,False,False
0.07496383129120218,0.11110200134596576,0.813934167362832,56.43655266813923,False,False
0.2454906192525948,0.40371827252047765,0.35079110822692755,91.45303860465675,False,False
0.29177022741018893,0.6183615644424242,0.0898682081473869,86.93042739047142,False,False
0.3472960050808475,0.10681989316213591,0.5458841017570166,94.8713112319106,False,False
0.14314040289757615,0.13921069146259865,0.7176489056398252,74.75095838225155,False,False
0.07183153396545507,0.2716761401986126,0.6564923258359324,71.7926388089461,False,False
0.08132973382505582,0.7088850753189342,0.20978519085601005,71.00345889170376,False,False
0.2432008711395449,0.27992802655045784,0.4768711023099973,92.33820605106857,False,True
0.0835565250780274,0.32643211255290927,0.5900113623690633,75.83706336405001,False,False
0.67864125592327,0.24038585544892252,0.0809728886278077,96.2889056204599,True,True
0.1146181493336426,0.5622208285731267,0.32316102209323067,76.66461976998697,False,False
0.16480460713524167,0.013302097244767596,0.8218932956199907,64.70488386444931,False,False
0.15389620585340122,0.554612362451864,0.29149143169473474,80.15394109056936,False,False
0.5034831422565107,0.0969379818297088,0.39957887591378055,96.66926210820839,False,False
0.6782427775617292,0.16361448786386348,0.15814273457440725,96.46538369065503,True,True
0.5160332997128306,0.25370302491302693,0.23026367537414247,96.69211897423406,True,True
0.007017118529085313,0.5598585731707271,0.4331243083001875,68.93954190046038,False,False
0.25389458957393246,0.49175822314103695,0.25434718728503075,89.66581014317913,False,False
0.033914828271303425,0.043233153836440434,0.9228520178922561,43.244726243237395,False,False
0.4048373688494755,0.14269865599090611,0.45246397515961845,96.40904830609993,False,False
0.21542350395065532,0.4584655138399459,0.32611098220939894,88.43063509521944,False,False
0.24644504944485116,0.0010035010837980026,0.7525514494713509,80.42092718519844,False,False
0.07005519080123454,0.7351559610422292,0.19478884815653622,70.06651761640043,False,False
0.18283708847111202,0.4446648390584069,0.37249807247048117,86.19848475276413,False,False
0.4526491886053395,0.07619836482073362,0.4711524465739268,96.3499034388337,False,False
0.3819968740290927,0.2180470645291709,0.3999560614417364,96.32286937509541,False,True
0.5948164900416292,0.20499672247421433,0.2001867874841564,96.58063095014593,True,True
0.7406840962689081,0.0257166318503191,0.23359927188077287,96.05728039428193,False,False
0.5967138099145723,0.07460736590103889,0.3286788241843888,96.43882192356382,False,False
0.10190483959972998,0.8569254299018211,0.041169730498449,69.62926656294516,False,False
0.20242070138397972,0.27485959357658096,0.5227197050394394,88.39877989173372,False,True
0.3368526602041005,0.6030205153570831,0.060126824438816305,89.61446468859424,False,False
0.29069030547208347,0.44798112510714705,0.26132856942076954,92.93920041080406,False,True
0.41411262028826645,0.24486855639662639,0.3410188233151071,96.39904488848957,False,True
0.06329876881658186,0.5417331455683759,0.3949680856150422,73.17515153163411,False,False
0.1968343408843243,0.23860695634812318,0.5645587027675526,87.65590082771743,False,False
0.08278116807371687,0.6172767391751157,0.2999420927511675,72.85088229592034,False,False
0.33526704099155163,0.5732576106994192,0.09147534830902902,90.37836670577035,False,False
0.47883170543068243,0.03670531144319759,0.4844629831261199,96.2494485841652,False,False
0.18406135174709679,0.48263429499000143,0.3333043532629018,85.1780014013834,False,False
0.5754744187771461,0.19736103433438723,0.22716454688846674,96.62154502942299,False,True
0.5441598665386597,0.16827042845655554,0.2875697050047848,96.63060130144814,False,True
0.09351370128736841,0.5249110265990157,0.3815752721136158,75.12766161865805,False,False
0.34143770919167854,0.35899890944080887,0.29956338136751265,95.37125622018988,False,True
0.031896142103227776,0.14435694632772025,0.8237469115690519,52.06416926718648,False,False
0.2735281267047218,0.26843765319494506,0.45803422010033323,94.29122162008574,False,True
0.36312685521054067,0.33659443784738236,0.30027870694207703,95.91428144702374,True,True
0.03155658589594485,0.34535648143460634,0.6230869326694488,69.84141854579923,False,False
0.0924063067336303,0.6259062211878561,0.28168747207851363,73.03502456818218,False,False
0.31154572572453815,0.2445551337905914,0.44389914048487045,95.17715651971398,False,True
0.3696893656004523,0.46642828982394674,0.16388234457560083,94.18034945643926,False,True
0.2581794924274449,0.09708171837231468,0.6447387892002404,88.31433674608698,False,False
0.2588363362023318,0.25486507744988335,0.48629858634778483,93.27530762084709,False,True
0.06928842648444346,0.07224566435506609,0.8584659091604905,51.32178403692177,False,False
